Name,Score
Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,0.06745774579947941
Golden Kamuy 3rd Season,0.06741433906058854
Hakkenden: Touhou Hakken Ibun,0.06724171997329201
Kami-tachi ni Hirowareta Otoko,0.06720741354884255
Appare-Ranman!,0.06696956294174701
Break Blade,0.06694857996730327
Toaru Hikuushi e no Tsuioku,0.06692495296685301
Evil or Live,0.0668940775491261
Shakugan no Shana S,0.06688030013044434
ChäoS;Child,0.06684577910061568
Innocence,0.06669074215941304
Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,0.06657211052954565
Ueno-san wa Bukiyou,0.06646055748437885
Senyuu. 2,0.06644426746266982
Bakuten Shoot Beyblade 2002,0.06633871075188351
One Piece Movie 2: Nejimaki-jima no Daibouken,0.06622043886387921
Persona 4 the Golden Animation,0.06614532350034956
Hayate no Gotoku!!,0.06607590459801505
Re-Kan!,0.06593395953482521
Aria the Animation,0.06590696455602323
Pokemon: Mewtwo! Ware wa Koko ni Ari,0.06589458931221542
Iya na Kao sare nagara Opantsu Misete Moraitai,0.06584801919918674
Shoujo☆Kageki Revue Starlight,0.06577559864764793
Astarotte no Omocha!,0.06577483814500189
Michiko to Hatchin,0.06561792631686669
Dantalian no Shoka,0.0655761313370074
Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,0.0655431491770724
Higurashi no Naku Koro ni Kaku: Outbreak,0.06541714163992475
Digimon Savers,0.0654020650603759
Girls Bravo: First Season,0.0653846585738004
Psycho-Pass 3: First Inspector,0.06533195418251331
Machikado Mazoku,0.06521042767619635
Bokura no,0.06518457721823455
Eureka Seven AO,0.06517922854230948
One Piece Movie 4: Dead End no Bouken,0.06517046539275967
Aoi Hana,0.06500821182631614
Made in Abyss Movie 1: Tabidachi no Yoake,0.06499686896223092
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,0.06483451434329184
Kyoukaisenjou no Horizon,0.0646758935274722
Koi Kaze,0.06459458106456174
Giant Killing,0.0645931818080403
Dog Days',0.06458986194626957
Majimoji Rurumo,0.06456102486046575
Xian Wang de Richang Shenghuo,0.06455931714563035
Fushigi Yuugi,0.06424619235052906
Ginga Eiyuu Densetsu: Die Neue These - Kaikou,0.06411211481611102
Mayoi Neko Overrun!,0.0640107460665898
Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,0.06392671023771027
Bishoujo Senshi Sailor Moon SuperS,0.06389345979068764
Uma Musume: Pretty Derby (TV),0.06389153710845247
Yu☆Gi☆Oh! Zexal,0.06388088536482445
Sola,0.06385776082248402
Bloodivores,0.0638408730451108
Nabari no Ou,0.06373685369699492
One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,0.06364463202780805
Yuyushiki,0.06343149282239485
Gundam Build Fighters,0.06332218395000921
DearS,0.06322455456924969
Jinsei,0.0631030574047485
Nogizaka Haruka no Himitsu: Purezza,0.06305245521122864
Animegataris,0.06300539821570578
InuYasha Movie 1: Toki wo Koeru Omoi,0.06293823398724704
Hinako Note,0.06292113166226335
Hetalia: The Beautiful World,0.06289218568123452
Seisen Cerberus: Ryuukoku no Fatalités,0.06286771623792532
Minami-ke,0.06283428248712289
Shinmai Maou no Testament Departures,0.06281854330370779
Code Geass: Hangyaku no Lelouch III - Oudou,0.06266837194414514
Jin-Rou,0.06265412196001759
Hoozuki no Reitetsu,0.06263146486002104
Aa! Megami-sama! (TV),0.06261492291409315
Ueki no Housoku,0.06260983195908204
Yu☆Gi☆Oh!: Hikari no Pyramid,0.06256775953791296
Overlord: Ple Ple Pleiades,0.0625667799370174
Show By Rock!!,0.06254999023209643
Phi Brain: Kami no Puzzle,0.06252511952469209
Yumekui Merry,0.06247688779846139
Aquarion Evol,0.062431759186993736
Tsubasa Chronicle 2nd Season,0.06235500466820196
Uchouten Kazoku 2,0.06229194518736479
Higurashi no Naku Koro ni Kira,0.06228270252628783
Beatless,0.06220768024348243
Katsute Kami Datta Kemono-tachi e,0.06214075681476949
Hakuouki Hekketsuroku,0.06211779008514782
Monster Musume no Oishasan,0.06211609912570096
xxxHOLiC Kei,0.06208487961528632
Digimon Adventure: Bokura no War Game!,0.06201358712526327
Chain Chronicle: Haecceitas no Hikari,0.0619764370680149
Captain Tsubasa (2018),0.06192537005459545
Code Geass: Hangyaku no Lelouch II - Handou,0.06191882795356643
Gravitation,0.061754497489433235
Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,0.06165102727451936
Bikini Warriors,0.06137332416590898
Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,0.06124429891812086
One Punch Man 2nd Season Specials,0.06123725395032897
Yama no Susume,0.06097583210926992
"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori",0.06091426742726793
Kuma Kuma Kuma Bear,0.06090348713467897
Macross F,0.06090321295176016
Made in Abyss Movie 2: Hourou Suru Tasogare,0.06090219762533086
Kami nomi zo Shiru Sekai: Flag 0,0.0608715571815866
Bubuki Buranki,0.06056251046559111
Quanzhi Gaoshou 2,0.060522640127245064
Shingeki no Kyojin: Chronicle,0.06050501887243263
Tenjou Tenge,0.06039431823219054
Fairy Gone,0.06036478684383227
Kodomo no Jikan (TV),0.060364752467594006
InuYasha Movie 2: Kagami no Naka no Mugenjo,0.060206722794951845
Fullmetal Alchemist: Brotherhood - 4-Koma Theater,0.06015359055337444
Jigoku Shoujo Mitsuganae,0.060016434928417954
Hyakka Ryouran: Samurai Bride,0.06000169145342098
Basilisk: Kouga Ninpou Chou,0.0599476648075428
Tekkon Kinkreet,0.059772908879746664
Iwa Kakeru!: Sport Climbing Girls,0.059617185557679045
Hataraku Saibou!!,0.05960680184436716
Bishoujo Senshi Sailor Moon: Sailor Stars,0.059596974964856865
Seitokai no Ichizon Lv.2,0.05950310580014717
Kannagi,0.05937514055391821
Mobile Suit Gundam SEED Destiny,0.059330871121033454
Azur Lane,0.0590641296005836
Loveless,0.058866698258618746
Pico to Chico,0.05884749105985682
Yakitate!! Japan,0.05883488350858104
Interstella5555: The 5tory of The 5ecret 5tar 5ystem,0.058828983166268584
Sonic X,0.05877415639004563
InuYasha Movie 3: Tenka Hadou no Ken,0.058732778404838856
Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,0.0587067178124186
Cop Craft,0.058694712533323326
Gatchaman Crowds Insight,0.05859479901501188
Trigun: Badlands Rumble,0.058457666894201524
Gunslinger Girl,0.05839754544595904
Nami yo Kiitekure,0.05833737326531082
Nobunaga the Fool,0.05813311934184447
Hatsukoi Limited.,0.05809727307538334
Shinryaku!? Ika Musume,0.05803991829459277
Pet,0.058032410660800636
Genshiken,0.05777225914222575
Bleach: Memories in the Rain,0.05761958698030532
Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,0.05750556101854318
Ao no Exorcist: Kyoto Fujouou-hen OVA,0.05747632578726233
One Piece Movie 5: Norowareta Seiken,0.05742376748631199
Kaiba,0.057364491600805964
Shingetsutan Tsukihime,0.057268140179944874
One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,0.05724969751988271
Concrete Revolutio: Choujin Gensou,0.05715368784500802
Ookami to Koushinryou II: Holo no Short Anime,0.05712003843514805
Ixion Saga DT,0.05690808673839601
Dokyuu Hentai HxEros,0.056854419152741684
Ro-Kyu-Bu!,0.056777404023185235
Kimi ga Aruji de Shitsuji ga Ore de,0.056543204313837955
Arata Kangatari,0.05623880162631971
Hakkenden: Touhou Hakken Ibun 2nd Season,0.056172750972299845
Mitsuboshi Colors,0.05616385806390564
Radiant 2nd Season,0.05609834739323451
Suzumiya Haruhi-chan no Yuuutsu,0.055974973303754894
Etotama,0.055949117014233954
K-On!: Ura-On!,0.05594700752116458
Senki Zesshou Symphogear,0.055930028067457144
R-15,0.05588670334275255
Giniro no Kami no Agito,0.055879829336672016
Grappler Baki (TV),0.055859787878825964
Toriko,0.05576058250685109
Busou Renkin,0.0557108940009637
Shoujo Kakumei Utena,0.05562924795462931
Code:Realize - Sousei no Himegimi,0.05556576421614656
Tonari no Kyuuketsuki-san,0.05532767061873438
Tegamibachi,0.05527509459097963
Teekyuu,0.055265585551371066
Ikebukuro West Gate Park,0.05520404864624165
Full Metal Panic! Invisible Victory,0.05520279188912129
.hack//Sign,0.05514304422592137
A-Channel,0.05507925840284798
Ichigo 100%,0.0550093176834406
Tsubasa: Tokyo Revelations,0.054749172719880466
Ai Yori Aoshi,0.05471184572345028
Mobile Suit Gundam Unicorn,0.05467228219031701
Green Green,0.05464242138148256
Slow Start,0.05461171819215411
Komori-san wa Kotowarenai!,0.05459339011306028
Dies Irae,0.05458446946685418
FLCL Alternative,0.05455423336880449
"Ima, Soko ni Iru Boku",0.05449939276735276
InuYasha Movie 4: Guren no Houraijima,0.05449345888719336
Macross Δ,0.05440630033601913
Girly Air Force,0.05433180108315953
Beelzebub-jou no Okinimesu mama.,0.05433179518537162
Sin: Nanatsu no Taizai,0.05431774472642981
"Hetalia Axis Powers Movie: Paint it, White",0.054224844843550404
Top wo Nerae! Gunbuster,0.054037505975935984
Ling Qi,0.05399763949286491
Maria†Holic,0.05385481401669281
Akikan!,0.05374494257668306
Pico x CoCo x Chico,0.053688760362773355
Joshiraku,0.053628152332808696
Date A Bullet: Dead or Bullet,0.053570456591573265
Girls Bravo: Second Season,0.053359041286026455
Uragiri wa Boku no Namae wo Shitteiru,0.053252769205149486
Overlord Movie 1: Fushisha no Ou,0.05323866640749206
Zombie-Loan,0.05309334533512557
Muv-Luv Alternative: Total Eclipse,0.05306311146845382
Nobunaga-sensei no Osanazuma,0.052937685977639606
Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky,0.052908631778372725
Love Hina Again,0.05281230101758024
Strike Witches,0.05280586201465
Kekkaishi (TV),0.052672986636420255
Dorei-ku The Animation,0.0526399973982041
Mahou Sensei Negima!,0.05256440956425842
Juubee Ninpuuchou,0.052449721918713
Texhnolyze,0.052180913159272084
Vampire Hunter D (2000),0.05214052893814016
School Rumble San Gakki,0.05212756282722644
Kill Me Baby,0.05210035176862654
BlazBlue: Alter Memory,0.05203337533588056
Dog Days'',0.05196561849973012
Strike the Blood III,0.05194024848396125
Centaur no Nayami,0.05191688303582803
Bounen no Xamdou,0.05188752233690107
Hanasakeru Seishounen,0.05186524194342298
Mobile Suit Gundam Wing,0.05184371302831002
Higurashi no Naku Koro ni Special: Nekogoroshi-hen,0.05181379579819946
Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,0.051671239922680495
Utawarerumono,0.05161398820110881
Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,0.05158645706072406
Saiunkoku Monogatari,0.051322291893634756
Shinreigari,0.05130279948632385
Pokemon Sun & Moon,0.05120742649641182
Bokusatsu Tenshi Dokuro-chan 2,0.05117498225441314
Senran Kagura,0.05111647116230306
Groove Adventure Rave,0.05085436641015753
Sengoku Basara,0.0507522679102624
Cuticle Tantei Inaba,0.050730151324286654
Ibara no Ou,0.05062863745564371
Rozen Maiden: Träumend,0.05059975457686216
Nobunagun,0.05056676205916326
Captain Earth,0.050531144508344075
Aria the Origination,0.050515465124927994
Saki,0.050416431774803386
Mushibugyou,0.050321348458063075
Kemono Friends,0.0500895299310964
Star Driver: Kagayaki no Takuto,0.050034764467177174
Katsugeki/Touken Ranbu,0.04983573445747135
Gintama: Shiroyasha Koutan,0.04977723087546994
Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,0.04977358844942183
Break Blade 1: Kakusei no Toki,0.04974552234506019
Bleach: The Sealed Sword Frenzy,0.04971960298883134
Last Exile,0.04944457979805537
Hellsing: The Dawn,0.04923658446090425
Erementar Gerad,0.04918372195228787
Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato Desu kara,0.049152012073087316
Tachibanakan Triangle,0.04914247816522835
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,0.04910915066574383
Sansha Sanyou,0.048789286144538035
Rozen Maiden (2013),0.04877833029172875
Kemono no Souja Erin,0.04860841940677818
Kaleido Star,0.048537100425525295
Fractale,0.048502124675520064
Samurai 7,0.04842581747771673
Druaga no Tou: The Aegis of Uruk,0.04841029772561951
Koukaku Kidoutai 2.0,0.04835441078524671
Air Movie,0.04815833999801854
Youkai Apartment no Yuuga na Nichijou,0.048098839504607284
Keroro Gunsou,0.04806259233163752
Mardock Scramble: The First Compression,0.047934943071766545
Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,0.04772007143442554
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,0.04768050741699896
Afro Samurai: Resurrection,0.04764031789882199
Maburaho,0.04757624254711613
Naruto: Akaki Yotsuba no Clover wo Sagase,0.047574121531718874
xxxHOLiC Rou,0.04754043207061415
One Piece Movie 7: Karakuri-jou no Mecha Kyohei,0.0475321756756962
Pale Cocoon,0.047504457665869665
Bakuon!!,0.047503368291385656
Break Blade 2: Ketsubetsu no Michi,0.04743999043824292
Gungrave,0.04720211364610585
Tsugu Tsugumomo,0.04709866671036797
Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,0.04702062852023713
Break Blade 6: Doukoku no Toride,0.046729963209787784
Break Blade 5: Shisen no Hate,0.04665682139189072
Goshuushou-sama Ninomiya-kun,0.04664725156677879
Tales of the Abyss,0.04655002479835241
Mahou Shoujo Ore,0.04647101292713241
Val x Love,0.04646363356270457
Ikkitousen,0.04646235995530387
Tsubasa: Shunraiki,0.04619158152612221
Nekojiru-sou,0.04617312692765051
Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,0.04612591036936316
Mai-HiME,0.04611240147148368
Conception,0.046077673758964814
Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!!,0.04602407327743833
Onegai☆Twins,0.046012882527965246
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,0.04592214459333918
Caligula (TV),0.045845955820836407
Tegamibachi Reverse,0.04573527484699383
Manaria Friends,0.04572258132310817
Bobobo-bo Bo-bobo,0.04567016396884012
Break Blade 3: Kyoujin no Ato,0.04563203704438387
Rekka no Honoo,0.04561746755266832
Wizard Barristers: Benmashi Cecil,0.0455213115249881
"Naruto: Shippuuden - Shippuu! ""Konoha Gakuen"" Den",0.045513689676779975
Nagasarete Airantou,0.04547337722298667
ViVid Strike!,0.0454533975191375
Mitsudomoe,0.045443972558421655
Sasameki Koto,0.045420028737235905
Bishoujo Senshi Sailor Moon R: The Movie,0.04537036481773187
Kurokami The Animation,0.04536645413562064
Needless,0.045274014196689874
Break Blade 4: Sanka no Chi,0.04525047726799997
Hanamaru Youchien,0.04523773143007039
Kyoukaisenjou no Horizon II,0.04517514958283527
Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! - Konoha no Sato no Dai Undoukai,0.045163011486643936
Juuni Kokuki,0.04512481162511295
Release the Spyce,0.04503106608769116
Zoku Sayonara Zetsubou Sensei,0.04499022692560047
Shironeko Project: Zero Chronicle,0.044752815206117395
Versailles no Bara,0.044617813110105126
Shin Shirayuki-hime Densetsu Prétear,0.044549518218985146
Trinity Blood,0.04444646184825211
Aria the Natural,0.044228843788334186
Speed Grapher,0.044180253323774635
Tenkuu no Escaflowne,0.04404412072429943
Casshern Sins,0.04398976630739778
JoJo no Kimyou na Bouken,0.04372207520370808
Jashin-chan Dropkick,0.04360033418267157
Kämpfer für die Liebe,0.04338493481706504
Assault Lily: Bouquet,0.04338011914598146
Vividred Operation,0.043260945926847975
Black Blood Brothers,0.04316737294328326
Sasami-san@Ganbaranai,0.043082870577191124
Cheating Craft,0.043000636929392905
Endro~!,0.042994010141485045
Kono Minikuku mo Utsukushii Sekai,0.0429426441298
Mugen no Juunin: Immortal,0.04293989698442774
Kanon,0.04291330426831126
Saishuu Heiki Kanojo,0.04261763681212203
30-sai no Hoken Taiiku,0.04258717763149079
Mahou Shoujo Lyrical Nanoha,0.042488275694593694
Metropolis,0.042433070103111314
Drifters (OVA),0.04231319544542664
Dennou Coil,0.04225340896367716
xxxHOLiC Shunmuki,0.04207026903010762
Shikabane Hime: Aka,0.04205347590672917
Strike Witches 2,0.041621791505221814
Ikoku Meiro no Croisée The Animation,0.041518509814599217
Genshiken 2,0.04144281824048167
Mahou Shoujo Tokushusen Asuka,0.041399793051610345
Steamboy,0.041384131962403536
Love Hina Christmas Special: Silent Eve,0.0412797517397414
Druaga no Tou: The Sword of Uruk,0.041273248218105435
Dragon Ball Movie 1: Shen Long no Densetsu,0.04126950591972327
Dead Leaves,0.04120968309675754
Koukaku Kidoutai: Stand Alone Complex - Solid State Society,0.041108154637775535
Karakuri Circus (TV),0.04107666326694745
Gakuen Heaven,0.04107588505519909
Minami-ke Okawari,0.040736788300803656
Bible Black,0.04067790138829691
Asura Cryin',0.040573012397671866
Touken Ranbu: Hanamaru,0.04052093187846295
Heroic Age,0.04042347662785028
Top wo Nerae 2! Diebuster,0.040329144583222024
Shigurui,0.04027148202361314
Wotaku ni Koi wa Muzukashii OVA,0.04013459556073195
JoJo no Kimyou na Bouken: Adventure,0.040124035558445875
Bartender,0.039991959199945325
Black Lagoon Omake,0.03991706295245556
Witchblade,0.03987033931808159
Sacred Seven,0.03982388610484502
M3: Sono Kuroki Hagane,0.03973934154705578
Blood: The Last Vampire,0.039676113965721724
Kure-nai,0.039659216680041603
Saraiya Goyou,0.03961603338432114
"Yondemasu yo, Azazel-san. (TV)",0.039587533068834696
Ashita no Joe,0.0395646354651847
Towa no Quon 1: Utakata no Kaben,0.03939979190299886
Wolf's Rain OVA,0.03937009870628217
GetBackers,0.03932968033316618
Kamisama Dolls,0.03930575977611739
Shirokuma Cafe,0.03926248276144878
School Rumble: Ichi Gakki Hoshuu,0.039250722010934054
Shigofumi,0.03919807039672243
Aa! Megami-sama!: Sorezore no Tsubasa,0.03918241919021036
Tetsuwan Birdy Decode,0.03907832544562489
Fullmetal Alchemist: Premium Collection,0.03892028824223757
Kenzen Robo Daimidaler,0.03880892977343579
Level E,0.03865788549781426
Final Fantasy: The Spirits Within,0.038591621233040815
Memories,0.038267003798049315
Sakigake!! Cromartie Koukou,0.03815794588011011
Mobile Suit Gundam,0.03794406320822268
Seikimatsu Occult Gakuin,0.0376989893717775
Mind Game,0.03768958961330714
Togainu no Chi,0.037681577027061555
No Guns Life 2nd Season,0.0376283409088721
Mobile Suit Gundam: The Origin,0.03754569465494577
Kabukichou Sherlock,0.037413422502538804
Upotte!!,0.03737706046978784
Shoumetsu Toshi,0.037370096220067664
xxxHOLiC Movie: Manatsu no Yoru no Yume,0.037138300220307535
Ayashi no Ceres,0.037109521098140016
Final Fantasy VII: Last Order,0.037011202843317395
Sousei no Aquarion,0.03696709202445915
Gunslinger Girl: Il Teatrino,0.0368963231294146
Bamboo Blade,0.03685434816603543
Hokuto no Ken,0.0368104709884826
Kannazuki no Miko,0.03677818259549184
Kyou kara Maou!,0.036630415848512225
Asura Cryin' 2,0.036614242662484336
Otome wa Boku ni Koishiteru,0.036607453585426684
Mahou Shoujo Lyrical Nanoha A's,0.03658271770683419
Lupin III,0.036540129636944724
Cossette no Shouzou,0.036538199606206245
Tayutama: Kiss on My Deity,0.03642016379731633
Ai Yori Aoshi: Enishi,0.03638687924607116
Shoukoku no Altair,0.03630924937518548
Garo: Vanishing Line,0.036003419815437844
Yozakura Quartet,0.035901101702885976
Kuuchuu Buranko,0.03574957263371418
Minami-ke Okaeri,0.035671827604230516
Mobile Suit Gundam: The 08th MS Team,0.035619701237112014
Seihou Bukyou Outlaw Star,0.035574709190306954
The Animatrix,0.03552622118514789
Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,0.035407415095975996
Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,0.035404335041645044
Toshokan Sensou,0.03518101346046948
Shakugan no Shana Movie,0.03515872429969004
Endride,0.035102643940086026
Slayers,0.035100173561984714
Kurozuka,0.0350083779484934
Princess Princess,0.03499754192925475
Maison Ikkoku,0.03494741074142871
Shikabane Hime: Kuro,0.03479013019627218
D.C.: Da Capo,0.0346982526464141
Negima!?,0.03467520136757486
Moyashimon,0.03445123740342668
Ichigo Mashimaro,0.034294179126633656
Ulysses: Jehanne Darc to Renkin no Kishi,0.03426876584613722
Tears to Tiara,0.03426607588116685
Sunabouzu,0.03421082370103888
Rozen Maiden: Ouvertüre,0.03417494760830299
Scrapped Princess,0.034137183837679344
Noein: Mou Hitori no Kimi e,0.033966595428792254
Zan Sayonara Zetsubou Sensei,0.03351314313235744
Dragonaut: The Resonance,0.03332780852148778
.hack//Tasogare no Udewa Densetsu,0.03329478756765896
Sengoku Basara Ni,0.03323230371924851
Jikan no Shihaisha,0.03322812616844457
Toji no Miko,0.033201741878330374
Chi's Sweet Home,0.03282971780466178
Rinne no Lagrange,0.032767945505631724
Kidou Tenshi Angelic Layer,0.03264996188877481
Queen's Blade: Rurou no Senshi,0.03264097411526505
Magic Knight Rayearth,0.03262650109470064
Ookamikakushi,0.03244970139388605
Petshop of Horrors,0.03207566902376116
Kore ga Watashi no Goshujinsama,0.031977674277072064
Mouretsu Pirates,0.03193668355834601
City Hunter,0.03186961198843819
Murder Princess,0.03179678176104213
Tenchi Muyou!,0.03174304591075644
Vandread,0.03173846344058228
Tsukuyomi: Moon Phase,0.03159890802729289
Jyu Oh Sei,0.03155951393177464
Macross,0.031526341076550266
RahXephon,0.031446943571219146
Tokyo Majin Gakuen Kenpucho: Tou,0.03127352108848742
Witch Hunter Robin,0.03126446577223389
Mobile Fighter G Gundam,0.03122506560903848
Maria-sama ga Miteru,0.03109221142682117
Appleseed (Movie),0.030869922657845043
Amaenaide yo!!,0.030853770190611387
s.CRY.ed,0.030679181905136643
Manyuu Hikenchou,0.030345244877645228
Grisaia: Phantom Trigger The Animation,0.029994235956966334
Kiba,0.029977669456814432
Boogiepop wa Warawanai,0.02977520003804748
Kaibutsu Oujo,0.029067589410927505
.hack//Roots,0.029055677237031972
Dogs: Bullets & Carnage,0.02888986947948489
Ikkitousen: Dragon Destiny,0.02856189892198003
Mobile Suit Gundam Wing: Endless Waltz Movie,0.02833173199663029
Hidamari Sketch,0.02792229639428458
Inukami!,0.027866523727609286
Persona: Trinity Soul,0.027696813606321754
R.O.D: Read or Die,0.027598239358174344
Seitokai Yakuindomo* OVA,0.02730503108143233
Abenobashi Mahou☆Shoutengai,0.027286543172035528
Maria†Holic Alive,0.027196654473625348
Mobile Suit Zeta Gundam,0.02709409612955881
Vampire Hunter D,0.02708790027484905
Ayakashi: Japanese Classic Horror,0.026442085432824086
Goku Sayonara Zetsubou Sensei,0.026334600151400198
Gibiate,0.026274256942946717
Mouryou no Hako,0.026266589782354247
Noir,0.02610976511679791
Escaflowne,0.025897632895330522
Majin Tantei Nougami Neuro,0.025878950196168975
Terra e... (TV),0.025626796194877018
Gun x Sword,0.025626257837331086
Ikkitousen: Great Guardians,0.0254767678752869
Heppoko Jikken Animation Excel♥Saga,0.025423414826892553
Blassreiter,0.025412864699347566
Blue Gender,0.025380860932074967
Shangri-La,0.02451870367719266
Monochrome Factor,0.02442499036295747
R.O.D: The TV,0.024356922933738423
Bem,0.024207702823103
Peace Maker Kurogane,0.02408167936255885
Slayers Next,0.024060506232488472
Soredemo Machi wa Mawatteiru,0.023975624563410916
K: Seven Stories Movie 1 - R:B - Blaze,0.02388382308672244
X,0.02375551339093019
Kemonozume,0.023495683694808367
The Big O,0.023443790984921373
Amatsuki,0.02332397768856339
Rental Magica,0.023189105660689692
Mahoromatic: Automatic Maiden,0.022946760408645607
Kamichu!,0.02293943245822446
Sumomomo Momomo: Chijou Saikyou no Yome,0.02243675569559965
Blade of the Immortal,0.02143248148738265
Karas,0.0210795612509512
Bakuretsu Tenshi,0.02055934190119938
Lodoss-tou Senki,0.018887843794943418
Tatakau Shisho: The Book of Bantorra,0.018130574366520463
Urusei Yatsura,0.01624784155710557
Higurashi no Naku Koro ni Gou,0.016237999129261178
Paniponi Dash!,0.015307704648524543
Josee to Tora to Sakana-tachi,0.013465913651658355
Hataraku Saibou Black (TV),0.012505012236180692
Super Dragon Ball Heroes,0.00831440547551892
Mushoku Tensei: Isekai Ittara Honki Dasu,0.007786725029561448
Tonikaku Kawaii OVA,0.007098422829351945
,0.007098422829351945
Vivy: Fluorite Eye's Song,0.007098422829351945
Kimetsu Gakuen: Valentine-hen,0.007098422829351945
Kimetsu no Yaiba: Yuukaku-hen,0.007098422829351945
Tian Guan Ci Fu Special,0.007098422829351945
,0.007098422829351945
,0.007098422829351945
,0.007098422829351945
,0.007098422829351945
,0.007098422829351945
,0.007098422829351945
Gintama: The Semi-Final,0.007098422829351945
Fruits Basket: The Final,0.007098422829351945
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen OVA,0.007098422829351945
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen 3rd Season,0.007098422829351945
Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,0.007098422829351945
Gintama: The Final,0.007098422829351945
86,0.007098422829351945
Shingeki no Kyojin: The Final Season,0.007098422829351945
Tian Guan Ci Fu,0.007098422829351945
,0.007098422829351945
Horimiya,0.005501887311565989
5-toubun no Hanayome ∬,0.005019342918364159
Hori-san to Miyamura-kun,0.004297544363937795
Jujutsu Kaisen (TV),0.003946878242592856
Evangelion: 3.0+1.0 Thrice Upon a Time,0.0
Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,0.0
